sequence,chatgpt_4.5-formula,chatgpt_4.5-formula-eval,chatgpt_4.5-formula-correctness,chatgpt_4.5-formula-copy_seq,chatgpt_4.5-formula-ordinal,deepseek-formula,deepseek-formula-eval,deepseek-formula-correctness,deepseek-formula-copy_seq,deepseek-formula-ordinal,claude_3.7-formula,claude_3.7-formula-eval,claude_3.7-formula-correctness,claude_3.7-formula-copy_seq,claude_3.7-formula-ordinal,grok_3-formula,grok_3-formula-eval,grok_3-formula-correctness,grok_3-formula-copy_seq,grok_3-formula-ordinal,qwen-formula,qwen-formula-eval,qwen-formula-correctness,qwen-formula-copy_seq,qwen-formula-ordinal,gpt_o1-program,gpt_o1-program-print,gpt_o1-program-correctness,gpt_4o-program,gpt_4o-program-print,gpt_4o-program-correctness,gpt_o1-formula,gpt_o1-formula-correctness,gpt_o1-formula-copy_seq,gpt_o1-formula-ordinal,gpt_4o-formula,gpt_4o-formula-eval,gpt_4o-formula-correctness,gpt_4o-formula-ordinal,gpt_4o-formula-copy_seq,claude_3.5-program,claude_3.5-program-print,claude_3.5-program-correctness,claude_3.5-formula,claude_3.5-formula-eval,claude_3.5-formula-ordinal,claude_3.5-formula-correctness,claude_3.5-formula-copy_seq,gpt_4o_mini-program,gpt_4o_mini-formula,gpt_4o_mini-program-print,gpt_4o_mini-program-correctness,gpt_4o_mini-formula-correctness,gpt_4o_mini-formula-ordinal,gpt_4o_mini-formula-copy_seq,cursor_small-program,cursor_small-program-correctness,cursor_small-program-print,cursor_small-formula,cursor_small-formula-eval,cursor_small-formula-correctness,cursor_small-formula-ordinal,cursor_small-formula-copy_seq,gemini-program,gemini-program-correctness,gemini-program-print,gemini-formula,gemini-formula-eval,gemini-formula-correctness,gemini-formula-ordinal,gemini-formula-copy_seq,meta-program,meta-program-print,meta-program-correctness,meta-formula,meta-ai-formula-eval,meta-formula-correctness,meta-formula-ordinal,meta-formula-copy_seq,o1_mini-program,o1_mini-program-correctness,o1_mini-program-print,o1_mini-formula,o1_mini-formula-eval,o1_mini-formula-correctness,o1_mini-formula-ordinal,o1_mini-formula-copy_seq,o1_preview-program,o1_preview-program-correctness,o1_preview-program-print,o1_preview-formula,o1_preview-formula-ordinal,o1_preview-formula-eval,o1_preview-formula-correctness,o1_preview-formula-copy_seq,mistral-program,mistral-program-print,mistral-program-correctness,mistral-formula,mistral-formula-eval,mistral-formula-copy_seq,mistral-formula-ordinal,mistral-formula-correctness
"1,10,11,100,101,110,111,1000,1001,1010",***,***,False,False,False,a_n = binary numbers interpreted as decimal,"1,10,11,100,101,110,111,1000,1001,1010",True,False,False,"1,2,145,40585","1,2,145,40585",False,True,False,***,***,False,False,False,"binary_representation(n) for n in range(1,11)","0,1,81,512,2401,4913,5832,17576,19683,234256",True,False,False,,,,,,,,,,,"1,10,11,100,101,110,111,1000,1001,1010","1,10,11,100,101,110,111,1000,1001,1010",True,False,True,,,,"1,2,145,40585","1,2,145,40585",False,True,False,,"1,10,11,100,101,110,111,1000,1001,1010",,,True,False,True,,,,2^n,"0,1,81,512,2401,4913,5832,17576,19683,234256",True,False,False,,,,Representation of n in binary,"1,10,11,100,101,110,111,1000,1001,1010",True,False,False,,,,lambda n: (n+1)4 - n4,"1,2,145,40585",True,False,False,,,,"0,1,81,512,2401,4913,5832,17576,19683,234256","0,1,81,512,2401,4913,5832,17576,19683,234256",True,False,True,,,,"0,1,81,512,2401,4913,5832,17576,19683,234256",False,"0,1,81,512,2401,4913,5832,17576,19683,234256",True,True,,,,n^2+1,"0,1,81,512,2401,4913,5832,17576,19683,234256",False,False,True
"0,1,81,512,2401,4913,5832,17576,19683,234256",***,***,False,False,False,a_n = sum of digits of n^3,"0,1,81,512,2401,4913,5832,17576,19683,234256",True,False,False,n^2 +�1,***,False,False,False,***,***,False,False,False,"sum_of_cubes(n) for n in range(1,11)","1,2,145,40585",True,False,False,,,,,,,,,,,"0,1,81,512,2401,4913,5832,17576,19683,234256","0,1,81,512,2401,4913,5832,17576,19683,234256",True,False,True,,,,n^2 +�1,***,False,False,False,,"0,1,81,512,2401,4913,5832,17576,19683,234256",,,True,False,True,,,,n^3,"1,2,145,40585",True,False,False,,,,"a_n = n^(n+2),for n >= 0","1,2,145,40585",True,False,False,,,,lambda n: (n+1)! - n!,"2,5,12,20,29,39,50,62,75,89",True,False,False,,,,"1,2,145,40585","1,2,145,40585",True,False,True,,,,"1,2,145,40585",False,"1,2,145,40585",True,True,,,,n^4,"1,2,145,40585",False,False,True
"1,2,145,40585",***,***,False,False,False,a_n = factorions,"1,2,145,40585",True,False,False,"1,8,10,18,19,100,101,108,109,110","1,8,10,18,19,100,101,108,109,110",False,True,False,***,***,False,False,False,"factorion(n) for n in range(1,5)","2,5,12,20,29,39,50,62,75,89",True,False,False,,,,,,,,,,,"1,2,145,40585","1,2,145,40585",True,False,True,,,,"1,8,10,18,19,100,101,108,109,110","1,8,10,18,19,100,101,108,109,110",False,True,False,,"1,2,145,40585",,,True,False,True,,,,n! = 1 + 2 + 145 + 40585,"2,5,12,20,29,39,50,62,75,89",True,False,False,,,,***,***,False,False,False,,,,lambda n: n*2 + 1,"1,8,10,18,19,100,101,108,109,110",True,False,False,,,,"2,5,12,20,29,39,50,62,75,89","2,5,12,20,29,39,50,62,75,89",True,False,True,,,,"2,5,12,20,29,39,50,62,75,89",False,"2,5,12,20,29,39,50,62,75,89",True,True,,,,F(n+2),"2,5,12,20,29,39,50,62,75,89",False,False,True
"2,5,12,20,29,39,50,62,75,89",***,***,False,False,False,a_n = n^2 + n + 2,"2,5,12,20,29,39,50,62,75,89",True,False,False,2^n�- 1,***,False,False,False,***,***,False,False,False,"quadratic(n) for n in range(1,11)","1,8,10,18,19,100,101,108,109,110",True,False,False,,,,,,,,,,,2^n-1,"2,5,12,20,29,39,50,62,75,89",True,False,False,,,,2^n�- 1,***,False,False,False,,"2,5,12,20,29,39,50,62,75,89",,,True,False,True,,,,n^2 - n + 2,"1,8,10,18,19,100,101,108,109,110",True,False,False,,,,"a_1 = 2,a_n = a_{n-1} + n + 1","2,5,12,20,29,39,50,62,75,89",True,False,False,,,,lambda n: 100n + digit_sum(n),"3,7,31,127,2047,8191,131071,524287,8388607,536870911",True,False,False,,,,2^n -1,"1,8,10,18,19,100,101,108,109,110",True,False,False,,,,2^n -1,False,"1,8,10,18,19,100,101,108,109,110",True,False,,,,n*(n+1)/2,"1,8,10,18,19,100,101,108,109,110",False,False,True
"1,8,10,18,19,100,101,108,109,110",***,***,False,False,False,a_n = numbers with digit sum 1 in base 9,"1,8,10,18,19,100,101,108,109,110",True,False,False,"1,2,4,8,16,23,28,38,58,89","1,2,4,8,16,23,28,38,58,89",False,True,False,***,***,False,False,False,"decimal_palindrome(n) for n in range(1,11)","3,7,31,127,2047,8191,131071,524287,8388607,536870911",True,False,False,,,,,,,,,,,"1,8,10,18,19,100,101,108,109,110","1,8,10,18,19,100,101,108,109,110",True,False,True,,,,"1,2,4,8,16,23,28,38,58,89","1,2,4,8,16,23,28,38,58,89",False,True,False,,"1,8,10,18,19,100,101,108,109,110",,,True,False,True,,,,2^n - 2,"3,7,31,127,2047,8191,131071,524287,8388607,536870911",True,False,False,,,,***,***,False,False,False,,,,lambda n: 2**(2n - 1) - 1,"1,2,4,8,16,23,28,38,58,89",True,False,False,,,,"3,7,31,127,2047,8191,131071,524287,8388607,536870911","3,7,31,127,2047,8191,131071,524287,8388607,536870911",True,False,True,,,,"3,7,31,127,2047,8191,131071,524287,8388607,536870911",False,"3,7,31,127,2047,8191,131071,524287,8388607,536870911",True,True,,,,2^n-1,"1,10,11,100,101,110,111,1000,1001,1010",False,False,False
"3,7,31,127,2047,8191,131071,524287,8388607,536870911",2^n - 1,"1,3,7,15,31,63,127,255,511,1023,2047,4095",False,False,False,a_n = Mersenne primes,"3,7,31,127,2047,8191,131071,524287,8388607,536870911",True,False,False,"1,2,4,8,15,26,42,64,93,129","1,2,4,8,15,26,42,64,93,129",False,True,False,2^n - 1,"1,3,7,15,31,63,127,255,511,1023,2047,4095",False,False,False,"mersenne_prime(n) for n in range(1,11)","1,2,4,8,16,23,28,38,58,89",True,False,False,,,,,,,,,,,"3,7,31,127,2047,8191,131071,524287,8388607,536870911","3,7,31,127,2047,8191,131071,524287,8388607,536870911",True,False,True,,,,"1,2,4,8,15,26,42,64,93,129","1,2,4,8,15,26,42,64,93,129",False,True,False,,"3,7,31,127,2047,8191,131071,524287,8388607,536870911",,,True,False,True,,,,2^n - 1,"1,2,4,8,16,23,28,38,58,89",True,False,False,,,,"a_n = 2^(p_n) - 1,where p_n is the n-th prime number","3,7,31,127,2047,8191,131071,524287,8388607,536870911",True,False,False,,,,lambda n: fib(n+3) + fib(n+1) if n > 0 else 1,"1,2,4,8,15,26,42,64,93,129",True,False,False,,,,"1,2,4,8,16,23,28,38,58,89","1,2,4,8,16,23,28,38,58,89",True,False,True,,,,"1,2,4,8,16,23,28,38,58,89",False,"1,2,4,8,16,23,28,38,58,89",True,True,,,,2^n-1,"1,10,11,100,101,110,111,1000,1001,1010",False,False,False
"1,2,4,8,16,23,28,38,58,89",***,***,False,False,False,a_n = digit sum sequence,"1,2,4,8,16,23,28,38,58,89",True,False,False,n^2�+ n�-�1,***,False,False,False,***,***,False,False,False,"digit_sum_sequence(n) for n in range(1,11)","1,2,4,8,15,26,42,64,93,129",True,False,False,,,,,,,,,,,"1,2,4,8,16,23,28,38,58,89","1,2,4,8,16,23,28,38,58,89",True,False,True,,,,n^2�+ n�-�1,***,False,False,False,,"1,2,4,8,16,23,28,38,58,89",,,True,False,True,,,,n^2,"1,2,4,8,15,26,42,64,93,129",True,False,False,,,,***,***,False,False,False,,,,lambda n: fib(n+4) - fib(n+2) if n > 1 else 2,"1,5,12,22,35,51,70,92,117,145",True,False,False,,,,"1,2,4,8,15,26,42,64,93,129","1,2,4,8,15,26,42,64,93,129",True,False,True,,,,"1,2,4,8,15,26,42,64,93,129",False,"1,2,4,8,15,26,42,64,93,129",True,True,,,,2^n-1,"1,10,11,100,101,110,111,1000,1001,1010",False,False,False
"1,2,4,8,15,26,42,64,93,129",***,***,False,False,False,a_n = sequence with recurrence relation,"1,2,4,8,15,26,42,64,93,129",True,False,False,"0,1,1,2,1,2,2,3,1,3","0,1,1,2,1,2,2,3,1,3",False,True,False,***,***,False,False,False,"pentagonal_number(n) for n in range(1,11)","1,5,12,22,35,51,70,92,117,145",True,False,False,,,,,,,,,,,"1,2,4,8,15,26,42,64,93,129","1,2,4,8,15,26,42,64,93,129",True,False,True,,,,"0,1,1,2,1,2,2,3,1,3","0,1,1,2,1,2,2,3,1,3",False,True,False,,"1,2,4,8,15,26,42,64,93,129",,,True,False,True,,,,n^2 - n + 1,"1,5,12,22,35,51,70,92,117,145",True,False,False,,,,***,***,False,False,False,,,,lambda n: n*(n+1)(n+2)(n+3)//24,"0,1,1,2,1,2,2,3,1,3",True,False,False,,,,"1,5,12,22,35,51,70,92,117,145","1,5,12,22,35,51,70,92,117,145",True,False,True,,,,"1,5,12,22,35,51,70,92,117,145",False,"1,5,12,22,35,51,70,92,117,145",True,True,,,,2^n-1,"1,10,11,100,101,110,111,1000,1001,1010",False,False,False
"1,5,12,22,35,51,70,92,117,145",***,***,False,False,False,a_n = pentagonal numbers,"1,5,12,22,35,51,70,92,117,145",True,False,False,"1,2,5,15,52,203,877,4140,21147,115975","1,2,5,15,52,203,877,4140,21147,115975",False,True,False,***,***,False,False,False,"heptagonal_number(n) for n in range(1,11)","0,1,1,2,1,2,2,3,1,3",True,False,False,,,,,,,,,,,"1,5,12,22,35,51,70,92,117,145","1,5,12,22,35,51,70,92,117,145",True,False,True,,,,"1,2,5,15,52,203,877,4140,21147,115975","1,2,5,15,52,203,877,4140,21147,115975",False,True,False,,"1,5,12,22,35,51,70,92,117,145",,,True,False,True,,,,n(n + 1)/2,"0,1,1,2,1,2,2,3,1,3",True,False,False,,,,"a_n = a_{n-1} + 3n - 2,a_1 = 1","1,5,12,22,35,51,70,92,117,145",True,False,False,,,,"lambda n: sum(euler_totient(k) for k in range(1,n+1))","1,2,5,15,52,203,877,4140,21147,115975",True,False,False,,,,"0,1,1,2,1,2,2,3,1,3","0,1,1,2,1,2,2,3,1,3",True,False,True,,,,"0,1,1,2,1,2,2,3,1,3",False,"0,1,1,2,1,2,2,3,1,3",True,True,,,,2^n-1,"1,10,11,100,101,110,111,1000,1001,1010",False,False,False
"0,1,1,2,1,2,2,3,1,3",***,***,False,False,False,a_n = binary weight of n,"0,1,1,2,1,2,2,3,1,3",True,False,False,"1,11,21,1211,111221","1,11,21,1211,111221",False,True,False,***,***,False,False,False,"number_of_ones_in_binary(n) for n in range(1,11)","1,2,5,15,52,203,877,4140,21147,115975",True,False,False,,,,,,,,,,,"0,1,1,2,1,2,2,3,1,3","0,1,1,2,1,2,2,3,1,3",True,False,True,,,,"1,11,21,1211,111221","1,11,21,1211,111221",False,True,False,,"0,1,1,2,1,2,2,3,1,3",,,True,False,True,,,,sequence of Fibonacci numbers,"1,2,5,15,52,203,877,4140,21147,115975",True,False,False,,,,***,***,False,False,False,,,,lambda n: catalan(n),"1,11,21,1211,111221",True,False,False,,,,"1,2,5,15,52,203,877,4140,21147,115975","1,2,5,15,52,203,877,4140,21147,115975",True,False,True,,,,"1,2,5,15,52,203,877,4140,21147,115975",False,"1,2,5,15,52,203,877,4140,21147,115975",True,True,,,,2^n-1,"1,10,11,100,101,110,111,1000,1001,1010",False,False,False
"1,2,5,15,52,203,877,4140,21147,115975",***,***,False,False,False,a_n = Bell numbers,"1,2,5,15,52,203,877,4140,21147,115975",True,False,False,2^n -�1,***,False,False,False,Bell(n),"1,2,5,15,52,203,877,4140,21147,115975,678570,42135972,3,5,7,11,13,17,19,23,29,31",False,False,False,"bell_number(n) for n in range(1,11)","1,11,21,1211,111221",True,False,False,,,,,,,,,,,2^n-1,"1,2,5,15,52,203,877,4140,21147,115975",True,False,False,,,,2^n -�1,***,False,False,False,,"1,2,5,15,52,203,877,4140,21147,115975",,,True,False,True,,,,"1,2,5,15,52,203,877,4140,21147,115975","1,11,21,1211,111221",True,False,False,,,,***,***,False,False,False,,,,"lambda n: nth_prime(n+1) for nth_prime in [lambda n: nth_prime_aux(n,i) for i in range(100)]","1,3,7,15,31,63,127,255,511,1023",True,False,False,,,,LookAndSay(n),"1,11,21,1211,111221",True,False,False,,,,LookAndSay(n),False,"1,11,21,1211,111221",True,False,,,,2^n-1,"1,10,11,100,101,110,111,1000,1001,1010",False,False,False
"2,3,5,7,11,13,17,19,23,29",***,***,False,False,False,a_n = nth prime number,"2,3,5,7,11,13,17,19,23,29",True,False,False,"2,3,5,7,11,13,17,19,23,29","2,3,5,7,11,13,17,19,23,29",True,True,False,prime numbers,"2,3,5,7,11,13,17,19,23,29,31",False,False,False,"nth_prime(n) for n in range(1,11)","1,3,7,15,31,63,127,255,511,1023",True,False,False,,,,,,,,,,,"2,3,5,7,11,13,17,19,23,29","2,3,5,7,11,13,17,19,23,29",True,False,True,,,,"2,3,5,7,11,13,17,19,23,29","2,3,5,7,11,13,17,19,23,29",True,True,False,,"2,3,5,7,11,13,17,19,23,29",,,True,False,True,,,,prime(n),"1,3,7,15,31,63,127,255,511,1023",True,False,False,,,,"a_n is the n-th prime number,for n >= 1","2,3,5,7,11,13,17,19,23,29",True,False,False,,,,"lambda n: look_and_say(n) for look_and_say in [lambda n: look_and_say_aux(n,i) for i in range(100)]","29,57,68,120,134,140,173,197,283,313",True,False,False,,,,2^n -1,"1,3,7,15,31,63,127,255,511,1023",True,False,True,,,,2^n -1,False,"1,3,7,15,31,63,127,255,511,1023",True,True,,,,2^n-1,"1,10,11,100,101,110,111,1000,1001,1010",False,False,False
"1,11,21,1211,111221",***,***,False,False,False,a_n = look-and-say sequence,"1,11,21,1211,111221",True,False,False,"1,11,21,1211,111221","1,11,21,1211,111221",True,True,False,***,***,False,False,False,"look_and_say(n) for n in range(1,6)","29,57,68,120,134,140,173,197,283,313",True,False,False,,,,,,,,,,,"1,11,21,1211,111221","1,11,21,1211,111221",True,False,True,,,,"1,11,21,1211,111221","1,11,21,1211,111221",True,True,False,,"1,11,21,1211,111221",,,True,False,True,,,,look-and-say sequence,"29,57,68,120,134,140,173,197,283,313",True,False,False,,,,***,***,False,False,False,,,,"lambda n: nth_prime(n+1) for nth_prime in [lambda n: nth_prime_aux(n,i) for i in range(100)]","24,26,36,40,184,226,244,384,391,423",True,False,False,,,,"29,57,68,120,134,140,173,197,283,313","29,57,68,120,134,140,173,197,283,313",True,False,False,,,,"29,57,68,120,134,140,173,197,283,313",False,"29,57,68,120,134,140,173,197,283,313",True,False,,,,2^n-1,"1,10,11,100,101,110,111,1000,1001,1010",False,False,False
"2,3,5,7,11,13,17,19,23,29",***,***,False,False,False,a_n = nth prime number,"2,3,5,7,11,13,17,19,23,29",True,False,False,"2,3,5,7,11,13,17,19,23,29","2,3,5,7,11,13,17,19,23,29",True,True,False,prime numbers,"2,3,5,7,11,13,17,19,23,29,31",False,False,False,"nth_prime(n) for n in range(1,11)","24,26,36,40,184,226,244,384,391,423",False,False,False,,,,,,,,,,,"24,26,36,40,184,226,244,384,391,423","24,26,36,40,184,226,244,384,391,423",False,False,False,,,,"2,3,5,7,11,13,17,19,23,29","2,3,5,7,11,13,17,19,23,29",True,True,False,,"2,3,5,7,11,13,17,19,23,29",,,True,False,True,,,,prime(n),"24,26,36,40,184,226,244,384,391,423",False,False,False,,,,"a_n is the n-th prime number,for n >= 1","2,3,5,7,11,13,17,19,23,29",True,False,False,,,,lambda n: catalan(n),"1,11,21,1211,111221",False,False,False,,,,"24,26,36,40,184,226,244,384,391,423","24,26,36,40,184,226,244,384,391,423",True,False,False,,,,"24,26,36,40,184,226,244,384,391,423",False,"24,26,36,40,184,226,244,384,391,423",True,False,,,,2^n-1,"1,10,11,100,101,110,111,1000,1001,1010",False,False,False
"1,2,4,8,16,32,64,128,256,512",2^(n-1),"1,2,4,8,16,32,64,128,256,512,1024,2048",False,False,False,a_n = 2^{n-1},"1,2,4,8,16,32,64,128,256,512",True,False,False,"1,2,4,8,16,32,64,128,256,512","1,2,4,8,16,32,64,128,256,512",True,True,False,2^n,***,False,False,False,"2 (n-1) for n in range(1,11)",9.02E+28,True,False,False,,,,,,,,,,,"1,2,4,8,16,32,64,128,256,512","1,2,4,8,16,32,64,128,256,512",True,False,True,,,,"1,2,4,8,16,32,64,128,256,512","1,2,4,8,16,32,64,128,256,512",True,True,False,,"1,2,4,8,16,32,64,128,256,512",,,True,False,True,,,,2^n,9.02E+28,True,False,False,,,,"a_n = 2^(n-1),for n >= 1",9.02E+28,True,False,False,,,,lambda n: 2**n,"2,4,8,16,32,64,128,256,512,1024",True,False,False,,,,9.02E+28,9.02E+28,False,False,False,,,,9.02E+28,False,9.02E+28,False,False,,,,2^n-1,"1,10,11,100,101,110,111,1000,1001,1010",False,False,False
"1,3,7,15,31,63,127,255,511,1023",2^n-1,"1,3,7,15,31,63,127,255,511,1023,2047,4095",False,False,False,a_n = Mersenne numbers,"1,3,7,15,31,63,127,255,511,1023",True,False,False,"1,3,7,15,31,63,127,255,511,1023","1,3,7,15,31,63,127,255,511,1023",True,True,False,2^(n+1) - 1,"3,7,15,31,63,127,255,511,1023,2047,4095,8191",False,False,False,"2**n - 1 for n in range(1,11)","20,48,95,234,282,296,352,402,428,481",True,False,False,,,,,,,,,,,"1,3,7,15,31,63,127,255,511,1023","1,3,7,15,31,63,127,255,511,1023",True,False,True,,,,"1,3,7,15,31,63,127,255,511,1023","1,3,7,15,31,63,127,255,511,1023",True,True,False,,"1,3,7,15,31,63,127,255,511,1023",,,True,False,True,,,,2^n - 1,"20,48,95,234,282,296,352,402,428,481",True,False,False,,,,"a_n = 2^n - 1,for n >= 1","1,3,7,15,31,63,127,255,511,1023",True,False,False,,,,lambda n: 2**n - 1,"1,3,7,15,31,63,127,255,511,1023",True,False,False,,,,"20,48,95,234,282,296,352,402,428,481","20,48,95,234,282,296,352,402,428,481",True,False,False,,,,"20,48,95,234,282,296,352,402,428,481",False,"20,48,95,234,282,296,352,402,428,481",True,False,,,,***,***,False,False,False
"29,57,68,120,134,140,173,197,283,313",***,***,False,False,False,***,***,False,False,False,"29,57,68,120,134,140,173,197,283,313","29,57,68,120,134,140,173,197,283,313",True,True,False,***,***,False,False,False,***,***,False,False,False,,,,,,,,,,,"29,57,68,120,134,140,173,197,283,313","29,57,68,120,134,140,173,197,283,313",True,False,True,,,,"29,57,68,120,134,140,173,197,283,313","29,57,68,120,134,140,173,197,283,313",True,True,False,,"29,57,68,120,134,140,173,197,283,313",,,True,False,True,,,,***,"62,98,130,154,290,315,324,385,408,447",False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,False,***,False,False,,,,***,***,False,False,False
"24,26,36,40,184,226,244,384,391,423",***,***,False,False,False,***,***,False,False,False,"24,26,36,40,184,226,244,384,391,423","24,26,36,40,184,226,244,384,391,423",True,True,False,***,***,False,False,False,***,***,False,False,False,,,,,,,,,,,"2,42,66,102,153,195,201,252,306,396","2,42,66,102,153,195,201,252,306,396",False,False,False,,,,"24,26,36,40,184,226,244,384,391,423","24,26,36,40,184,226,244,384,391,423",True,True,False,,"24,26,36,40,184,226,244,384,391,423",,,True,False,True,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,False,***,False,False,,,,***,***,False,False,False
"90,203,212,235,270,324,342,352,371,417",***,***,False,False,False,***,***,False,False,False,"90,203,212,235,270,300,000,000,000,000","90,203,212,235,270,300,000,000,000,000",True,True,False,***,***,False,False,False,***,***,False,False,False,,,,,,,,,,,"90,203,212,235,270,300,000,000,000,000","90,203,212,235,270,300,000,000,000,000",True,False,True,,,,"90,203,212,235,270,300,000,000,000,000","90,203,212,235,270,300,000,000,000,000",True,True,False,,"90,203,212,235,270,300,000,000,000,000",,,True,False,True,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,False,***,False,False,,,,***,***,False,False,False
"20,48,95,234,282,296,352,402,428,481",***,***,False,False,False,***,***,False,False,False,"20,48,95,234,282,296,352,402,428,481","20,48,95,234,282,296,352,402,428,481",True,True,False,***,***,False,False,False,***,***,False,False,False,,,,,,,,,,,"20,48,95,234,282,296,352,402,428,481","20,48,95,234,282,296,352,402,428,481",True,False,True,,,,"20,48,95,234,282,296,352,402,428,481","20,48,95,234,282,296,352,402,428,481",True,True,False,,"20,48,95,234,282,296,352,402,428,481",,,True,False,True,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,False,***,False,False,,,,***,***,False,False,False
"62,98,130,154,290,315,324,385,408,447",***,***,False,False,False,***,***,False,False,False,"62,98,130,154,290,315,324,385,408,447","62,98,130,154,290,315,324,385,408,447",True,True,False,***,***,False,False,False,***,***,False,False,False,,,,,,,,,,,"48,94,176,177,219,276,282,283,459,488","48,94,176,177,219,276,282,283,459,488",False,False,False,,,,"62,98,130,154,290,315,324,385,408,447","62,98,130,154,290,315,324,385,408,447",True,True,False,,"62,98,130,154,290,315,324,385,408,447",,,True,False,True,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,False,***,False,False,,,,***,***,False,False,False
"2,42,66,102,153,195,201,252,306,396",***,***,False,False,False,***,***,False,False,False,"2,42,66,102,153,195,201,252,306,396","2,42,66,102,153,195,201,252,306,396",True,True,False,***,***,False,False,False,***,***,False,False,False,,,,,,,,,,,"2,42,66,102,153,195,201,252,306,396","2,42,66,102,153,195,201,252,306,396",True,False,True,,,,"2,42,66,102,153,195,201,252,306,396","2,42,66,102,153,195,201,252,306,396",True,True,False,,"2,42,66,102,153,195,201,252,306,396",,,True,False,True,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,False,***,False,False,,,,***,***,False,False,False
"128,151,153,217,224,332,382,400,450,478",***,***,False,False,False,***,***,False,False,False,"128,151,153,217,224,000,000,000,000,000","128,151,153,217,224,000,000,000,000,000",True,True,False,***,***,False,False,False,***,***,False,False,False,,,,,,,,,,,"15,95,115,195,240,318,326,350,432,450","15,95,115,195,240,318,326,350,432,450",False,False,False,,,,"128,151,153,217,224,000,000,000,000,000","128,151,153,217,224,000,000,000,000,000",True,True,False,,"128,151,153,217,224,000,000,000,000,000",,,True,False,True,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,False,***,False,False,,,,***,***,False,False,False
"26,50,114,148,160,170,274,347,432,497",***,***,False,False,False,***,***,False,False,False,"26,50,114,148,160,170,274,347,432,497","26,50,114,148,160,170,274,347,432,497",True,True,False,***,***,False,False,False,***,***,False,False,False,,,,,,,,,,,"26,50,114,148,160,170,274,347,432,497","26,50,114,148,160,170,274,347,432,497",True,False,True,,,,"26,50,114,148,160,170,274,347,432,497","26,50,114,148,160,170,274,347,432,497",True,True,False,,"26,50,114,148,160,170,274,347,432,497",,,True,False,True,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,False,***,False,False,,,,***,***,False,False,False
"48,94,176,177,219,276,282,283,459,488",***,***,False,False,False,***,***,False,False,False,"48,94,176,177,219,276,282,283,459,488","48,94,176,177,219,276,282,283,459,488",True,True,False,***,***,False,False,False,***,***,False,False,False,,,,,,,,,,,"48,94,176,177,219,276,282,283,459,488","48,94,176,177,219,276,282,283,459,488",True,False,True,,,,"48,94,176,177,219,276,282,283,459,488","48,94,176,177,219,276,282,283,459,488",True,True,False,,"48,94,176,177,219,276,282,283,459,488",,,True,False,True,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,False,***,False,False,,,,***,***,False,False,False
"139,252,272,281,304,361,370,415,438,500",***,***,False,False,False,***,***,False,False,False,"139,252,272,281,304,000,000,000,000,000","139,252,272,281,304,000,000,000,000,000",True,True,False,***,***,False,False,False,***,***,False,False,False,,,,,,,,,,,"139,252,272,281,304,000,000,000,000,000","139,252,272,281,304,000,000,000,000,000",True,False,True,,,,"139,252,272,281,304,000,000,000,000,000","139,252,272,281,304,000,000,000,000,000",True,True,False,,"139,252,272,281,304,000,000,000,000,000",,,True,False,True,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,False,***,False,False,,,,***,***,False,False,False
"15,95,115,195,240,318,326,350,432,450",***,***,False,False,False,***,***,False,False,False,"15,95,115,195,240,318,326,350,432,450","15,95,115,195,240,318,326,350,432,450",True,True,False,***,***,False,False,False,***,***,False,False,False,,,,,,,,,,,"15,95,115,195,240,318,326,350,432,450","15,95,115,195,240,318,326,350,432,450",True,False,True,,,,"15,95,115,195,240,318,326,350,432,450","15,95,115,195,240,318,326,350,432,450",True,True,False,,"15,95,115,195,240,318,326,350,432,450",,,True,False,True,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,***,False,False,False,,,,***,False,***,False,False,,,,***,***,False,False,False
